material_id,position_id,rack,bay,level,needs_rt,zwm92_picks
51235220F0,B-09-02-L8,B,9,8,1,49
51235221F0,B-08-02-L7,B,8,7,1,53
51235222F0,B-08-03-L7,B,8,7,1,53
51235223F0,B-06-02-L8,B,6,8,1,58
51235224F0,B-10-03-L7,B,10,7,1,46
51235225F0,C-02-02-L7,C,2,7,1,34
51235226F0,C-03-03-L0,C,3,0,0,34
51235229F0,U-03-01-L2,U,3,2,0,2
51235238F0,I-10-02-L5,I,10,5,1,8
51235254F0,B-02-03-L6,B,2,6,1,0
51235255F0,B-02-01-L7,B,2,7,1,0
51235256F0,B-02-02-L7,B,2,7,1,0
51235257F0,B-02-03-L7,B,2,7,1,0
51235258F0,C-09-02-L6,C,9,6,1,0
51235259F0,A-09-03-L2,A,9,2,0,0
51235260F0,E-06-01-L3,E,6,3,1,0
51235262F0,C-05-01-L6,C,5,6,1,0
51235263F0,C-05-03-L0,C,5,0,0,0
51235265F0,C-06-03-L8,C,6,8,1,0
51235271F0,J-06-01-L7,J,6,7,1,459
51235272F0,J-06-03-L6,J,6,6,1,462
51235463F0S07,U-04-02-L1,U,4,1,0,2
51235464F0S07,U-04-01-L2,U,4,2,0,2
51235465F0S07,U-04-02-L2,U,4,2,0,2
51235466F0S07,U-04-01-L3,U,4,3,1,2
51235467F0,B-02-03-L5,B,2,5,1,69
51235469F0,C-02-02-L5,C,2,5,1,35
51235469F0S07,U-04-02-L3,U,4,3,1,2
51235470F0S07,U-04-01-L4,U,4,4,1,2
51235489F0,G-04-03-L2,G,4,2,0,0
51235489F0-K,B-05-01-L2,B,5,2,0,62
51235561F0,E-11-01-L5,E,11,5,1,1
51235563F0,G-03-01-L8,G,3,8,1,0
51235567F0,H-05-03-L1,H,5,1,0,271
51235571F0,B-06-03-L8,B,6,8,1,58
51235575F0,D-02-02-L0,D,2,0,0,90
51235579F0,B-03-01-L3,B,3,3,1,0
51235585F0-K,B-09-02-L2,B,9,2,0,51
51235631F0,E-02-03-L2,E,2,2,0,176
51235632F0,H-05-01-L7,H,5,7,1,250
51235644F1,B-09-03-L2,B,9,2,0,0
51235644F1-K,D-03-03-L1,D,3,1,0,17
51235645F1,B-09-01-L3,B,9,3,1,0
51235645F1-K,D-03-01-L2,D,3,2,0,17
51235661F0,U-01-02-L5,U,1,5,1,3
51235662F0,U-01-01-L6,U,1,6,1,3
51235668F0,J-10-02-L5,J,10,5,1,0
51235669F0,J-14-02-L7,J,14,7,1,0
51235670F0,H-11-03-L4,H,11,4,1,0
51235679F0,G-03-02-L8,G,3,8,1,0
51235682F0,E-01-01-L0,E,1,0,0,300
51235684F0,I-05-02-L7,I,5,7,1,300
51235685F0,B-03-02-L6,B,3,6,1,66
51235687F0,B-03-01-L6,B,3,6,1,66
51235740F0,D-02-01-L5,D,2,5,1,0
51235759F0,E-07-01-L4,E,7,4,1,7
51235759F0-K,D-08-02-L1,D,8,1,0,3
51235762F0,F-04-02-L8,F,4,8,1,0
51235769F0-K,C-03-01-L2,C,3,2,0,34
51235771F0,C-04-03-L8,C,4,8,1,28
51235772F0-K,H-10-03-L0,H,10,0,0,10
51235773F0,B-11-01-L4,B,11,4,1,45
51235773F0S07,E-10-03-L4,E,10,4,1,2
51235822F0-K,I-07-01-L1,I,7,1,0,98
51235823F0-K,D-02-02-L4,D,2,4,1,87
51235844F0-K,E-09-01-L5,E,9,5,1,3
51235867F0,C-11-01-L6,C,11,6,1,19
51235868F0,U-04-02-L4,U,4,4,1,2
51235869F0,E-06-03-L1,E,6,1,0,10
51235873F0,C-02-03-L6,C,2,6,1,34
51235874F0,D-01-03-L3,D,1,3,1,157
51235902F0,H-10-02-L2,H,10,2,0,9
51235903F0,C-05-01-L1,C,5,1,0,28
51235945F0,C-04-03-L1,C,4,1,0,30
51235946F0-K,C-03-01-L8,C,3,8,1,31
51235979F0,A-09-01-L3,A,9,3,1,0
51236020F0,I-08-02-L4,I,8,4,1,0
51236020F0-G,G-10-01-L5,G,10,5,1,5
51236021F0,I-08-01-L5,I,8,5,1,0
51236021F0-G,G-10-02-L5,G,10,5,1,5
51236022F0,I-08-02-L5,I,8,5,1,0
51236022F0-G,H-11-02-L0,H,11,0,0,6
51236027F0,C-02-01-L7,C,2,7,1,34
51236085F0,E-08-01-L4,E,8,4,1,4
51236118F0,D-07-01-L0,D,7,0,0,4
51236121F0,D-07-02-L0,D,7,0,0,4
51236124F0,J-13-02-L3,J,13,3,1,7
51236125F0,J-13-01-L4,J,13,4,1,7
51236142F0,D-07-03-L0,D,7,0,0,4
51236143F0,D-07-01-L1,D,7,1,0,4
51236146F0,E-06-01-L1,E,6,1,0,10
51236157F0,B-12-01-L0,B,12,0,0,0
51236179F0,H-06-01-L2,H,6,2,0,163
51236180F0,H-05-02-L1,H,5,1,0,276
51236202F0,J-15-01-L0,J,15,0,0,5
51236205F0,F-10-03-L5,F,10,5,1,3
51236221T0,D-07-02-L1,D,7,1,0,4
51236329F0,J-06-03-L4,J,6,4,1,470
51236335F0,C-01-02-L6,C,1,6,1,37
51236453F0,B-07-03-L6,B,7,6,1,56
51236533F0,A-09-02-L3,A,9,3,1,1
51236548F0,J-09-03-L6,J,9,6,1,0
51236548F0-K,B-05-03-L2,B,5,2,0,62
51236549F0,B-05-03-L3,B,5,3,1,0
51236549F0-K,B-05-03-L4,B,5,4,1,62
51236561F0,E-06-02-L3,E,6,3,1,0
51236662F0,J-18-02-L3,J,18,3,1,3
51236667F0,J-18-01-L4,J,18,4,1,3
51236679F0,U-01-02-L6,U,1,6,1,3
51236690F0,A-05-01-L0,A,5,0,0,3
51236770F0,H-10-03-L4,H,10,4,1,0
51236771F0,H-10-01-L5,H,10,5,1,0
51236772F0,I-08-01-L6,I,8,6,1,0
51236795F0,A-05-02-L0,A,5,0,0,3
51236815F0,E-10-01-L5,E,10,5,1,0
51236843F0R14,G-10-02-L4,G,10,4,1,5
51236844F0R14,E-08-03-L0,E,8,0,0,5
51236845F0R14,E-07-02-L3,E,7,3,1,7
51236849F0,I-10-02-L7,I,10,7,1,7
51236867F0,E-08-03-L6,E,8,6,1,4
51236978F0,G-01-01-L2,G,1,2,0,0
51236992F0,A-05-03-L0,A,5,0,0,0
51237011F0,J-02-03-L5,J,2,5,1,0
51237088F0,F-09-03-L8,F,9,8,1,6
51237092F0,D-05-01-L8,D,5,8,1,9
51237110F0,H-10-02-L5,H,10,5,1,0
51237111F0,H-10-03-L5,H,10,5,1,0
51237112F0,H-10-01-L6,H,10,6,1,0
51237185F0,A-09-03-L3,A,9,3,1,1
51237186F0,A-09-01-L4,A,9,4,1,1
51237262F0,H-04-03-L0,H,4,0,0,411
51237264F0,D-05-02-L7,D,5,7,1,9
51237268F0,E-10-02-L5,E,10,5,1,2
51237279F0,E-03-02-L3,E,3,3,1,0
51237280F0,I-07-02-L1,I,7,1,0,0
51237282F0,H-07-03-L6,H,7,6,1,0
51237289F0,E-02-03-L3,E,2,3,1,0
51237290F0,I-06-01-L0,I,6,0,0,0
51237368F0,F-02-01-L6,F,2,6,1,360
51237369F0,B-05-02-L5,B,5,5,1,62
51237370F0,E-03-02-L4,E,3,4,1,101
51237371F0,C-04-02-L7,C,4,7,1,29
51237372F0,E-07-02-L5,E,7,5,1,7
51237373F0,A-02-01-L7,A,2,7,1,11
51237374F0,C-04-03-L7,C,4,7,1,29
51237375F0,E-07-03-L5,E,7,5,1,7
51237376F0,A-02-03-L6,A,2,6,1,11
51237392FA,B-12-02-L7,B,12,7,1,42
51237426F0AD,J-10-01-L6,J,10,6,1,0
51237427F0AD,D-04-03-L5,D,4,5,1,0
51237527F0,I-06-02-L1,I,6,1,0,0
51237553F0,E-10-03-L5,E,10,5,1,2
51237605F0,G-10-03-L5,G,10,5,1,5
51237608F0,J-14-02-L1,J,14,1,0,5
51237611F0,J-14-01-L2,J,14,2,0,5
51237614F0,J-14-02-L2,J,14,2,0,5
51254778A,U-05-01-L1,U,5,1,0,1
51254778B,C-01-02-L1,C,1,1,0,39
51254779A,U-05-02-L1,U,5,1,0,1
51254779B,C-01-03-L1,C,1,1,0,39
51254780A,D-10-02-L7,D,10,7,1,1
51254780B,C-01-01-L1,C,1,1,0,39
51254783A,A-09-02-L4,A,9,4,1,1
51254783B,E-12-01-L5,E,12,5,1,1
51254786A,E-12-02-L5,E,12,5,1,1
51254786B,A-08-02-L4,A,8,4,1,1
51254786C,E-12-03-L5,E,12,5,1,1
51255561,F-02-03-L4,F,2,4,1,0
51255589,D-08-02-L6,D,8,6,1,2
51256215C,A-05-01-L1,A,5,1,0,0
51256252SN,U-02-02-L6,U,2,6,1,2
51256257,A-08-02-L7,A,8,7,1,1
51256258,A-08-03-L7,A,8,7,1,1
51256260,G-09-01-L5,G,9,5,1,7
51256262,F-08-02-L1,F,8,1,0,8
5125626501,U-04-01-L5,U,4,5,1,2
51256273,B-10-01-L5,B,10,5,1,48
51256308,B-05-03-L6,B,5,6,1,61
51256341,A-09-03-L4,A,9,4,1,1
51256342,E-12-01-L6,E,12,6,1,1
51256343,G-09-02-L5,G,9,5,1,7
51256344,G-09-03-L5,G,9,5,1,7
51256347,E-08-02-L3,E,8,3,1,4
51256350,A-06-01-L0,A,6,0,0,2
51256487-05,B-03-02-L1,B,3,1,0,68
51256515,F-04-03-L6,F,4,6,1,0
51256520,F-06-02-L6,F,6,6,1,16
51256522,E-07-03-L3,E,7,3,1,7
51256526,C-03-03-L7,C,3,7,1,32
51256528SN,E-10-01-L6,E,10,6,1,2
51256532,G-05-03-L4,G,5,4,1,114
51256542S07,C-02-01-L2,C,2,2,0,0
51256592,E-10-02-L6,E,10,6,1,2
51256623,G-05-03-L7,G,5,7,1,0
51256642SN,A-06-02-L0,A,6,0,0,2
51256643SN,A-06-03-L0,A,6,0,0,2
51256645,B-04-03-L6,B,4,6,1,64
51256694S07,G-01-03-L8,G,1,8,1,0
51256694_ADPTS07,E-10-03-L6,E,10,6,1,0
51256695S07,I-06-01-L3,I,6,3,1,0
51256696S07,I-06-02-L4,I,6,4,1,0
51256699S07,E-10-01-L7,E,10,7,1,0
51256702S07,F-03-02-L4,F,3,4,1,0
51256703S07,F-03-03-L2,F,3,2,0,0
51256882,B-06-02-L0,B,6,0,0,59
51256887,A-09-01-L5,A,9,5,1,1
51256898,U-05-02-L3,U,5,3,1,1
51256974,F-11-03-L2,F,11,2,0,2
51256975,J-10-01-L0,J,10,0,0,0
51256976,C-06-03-L4,C,6,4,1,0
51257009,G-01-03-L3,G,1,3,1,0
51257012,G-05-03-L5,G,5,5,1,0
51257013,H-11-01-L5,H,11,5,1,0
51257020,I-10-02-L4,I,10,4,1,8
51257021,E-08-03-L7,E,8,7,1,4
51257038,A-04-03-L2,A,4,2,0,5
51257039,A-04-01-L3,A,4,3,1,5
51257064B,A-05-02-L1,A,5,1,0,0
51257090,A-09-02-L5,A,9,5,1,1
51257091S07,D-05-02-L5,D,5,5,1,9
51257092S07,H-10-02-L0,H,10,0,0,10
51257095,A-09-03-L5,A,9,5,1,1
51257123SN,E-10-02-L7,E,10,7,1,2
51257131AG,F-11-03-L8,F,11,8,1,2
51257137,J-09-03-L7,J,9,7,1,121
51257138,J-09-01-L5,J,9,5,1,126
51257144,E-11-01-L6,E,11,6,1,1
51257144SN,E-10-03-L7,E,10,7,1,2
51257160,I-05-01-L3,I,5,3,1,0
51257165,J-10-02-L4,J,10,4,1,77
51257172,C-10-01-L3,C,10,3,1,20
51257180,B-01-03-L7,B,1,7,1,72
51257182,F-08-02-L0,F,8,0,0,8
51257196SN,E-10-01-L8,E,10,8,1,2
51257200,D-05-01-L6,D,5,6,1,9
51257201,D-05-02-L6,D,5,6,1,9
51257202,I-10-03-L4,I,10,4,1,8
51257210,E-03-02-L0,E,3,0,0,103
51257212SN,A-06-01-L1,A,6,1,0,2
51257249,B-02-01-L8,B,2,8,1,69
51257250,B-02-01-L3,B,2,3,1,70
51257257,A-09-01-L6,A,9,6,1,1
51257287,F-01-01-L4,F,1,4,1,552
51257289,J-09-01-L1,J,9,1,0,131
51257430,G-01-01-L4,G,1,4,1,0
51257437,H-04-03-L7,H,4,7,1,0
51257455,H-10-01-L3,H,10,3,1,9
51257456,F-08-01-L0,F,8,0,0,8
51257457,J-08-03-L6,J,8,6,1,194
51257460SN,E-10-02-L8,E,10,8,1,2
51257472,H-09-03-L0,H,9,0,0,15
51257476,H-09-01-L2,H,9,2,0,0
51257477,H-09-02-L2,H,9,2,0,0
51257490,C-05-03-L5,C,5,5,1,27
51257692,I-06-01-L2,I,6,2,0,0
51257692A,G-05-01-L5,G,5,5,1,114
51257692B,A-02-03-L7,A,2,7,1,11
51257736,A-08-01-L8,A,8,8,1,1
51257738,D-10-02-L8,D,10,8,1,1
51257792,I-02-03-L5,I,2,5,1,0
51257794,H-02-01-L3,H,2,3,1,0
51257813,H-05-01-L2,H,5,2,0,0
51257823,G-01-01-L0,G,1,0,0,0
51257942,E-11-03-L5,E,11,5,1,1
51257942SN,A-05-03-L1,A,5,1,0,3
51257952,G-10-03-L0,G,10,0,0,5
51257952A,I-02-01-L0,I,2,0,0,0
51257999,B-08-03-L5,B,8,5,1,0
51300141FA,E-12-02-L6,E,12,6,1,1
51300160F0,D-07-03-L1,D,7,1,0,0
51300168F0,A-09-02-L6,A,9,6,1,0
51300180F0,A-09-03-L6,A,9,6,1,0
51300184F0,A-09-01-L7,A,9,7,1,0
51300229F0,A-09-02-L7,A,9,7,1,0
51300307F0,E-02-02-L1,E,2,1,0,0
51300312F0,B-06-01-L3,B,6,3,1,0
51300317F0,H-03-01-L7,H,3,7,1,0
51300318F0,B-05-02-L6,B,5,6,1,0
51300319F0,B-07-03-L3,B,7,3,1,0
51300324FA,H-03-01-L6,H,3,6,1,0
51300427F0,H-01-02-L1,H,1,1,0,0
51300503F0,J-09-03-L2,J,9,2,0,0
51300528F0,J-01-01-L4,J,1,4,1,0
51300574F0,C-05-02-L6,C,5,6,1,0
51300576F0,B-05-03-L7,B,5,7,1,0
51300594F0,G-08-01-L4,G,8,4,1,0
51300596F0,F-07-03-L1,F,7,1,0,0
51300598F0,G-08-02-L4,G,8,4,1,0
51300971F0,F-04-01-L3,F,4,3,1,0
51301170FA,H-03-02-L6,H,3,6,1,0
51301171FA,E-01-01-L6,E,1,6,1,0
51301173FA,G-04-01-L3,G,4,3,1,0
51305792F0,G-06-02-L8,G,6,8,1,39
51305959F0,F-11-01-L6,F,11,6,1,2
51305968F0,B-01-02-L6,B,1,6,1,0
51307402F0,C-12-02-L2,C,12,2,0,0
51307403F0,G-08-03-L4,G,8,4,1,0
51307601FA,E-02-03-L1,E,2,1,0,0
51307757FA,F-11-03-L3,F,11,3,1,2
51307819F0,F-07-01-L2,F,7,2,0,0
51310546F0,B-02-03-L8,B,2,8,1,69
51310557F0R07,F-03-01-L0,F,3,0,0,0
51310557F0R11,A-05-01-L2,A,5,2,0,0
51310557F0R13,J-15-02-L0,J,15,0,0,0
51310557F0R14,D-04-01-L6,D,4,6,1,0
51310558F0R07,C-03-01-L0,C,3,0,0,0
51310558F0R14,E-10-03-L8,E,10,8,1,0
51310590F0,G-02-03-L4,G,2,4,1,446
51310591F0,B-07-02-L6,B,7,6,1,56
51310599F0,C-10-01-L0,C,10,0,0,20
51310623F0,G-05-01-L4,G,5,4,1,114
51310655F0,J-06-02-L2,J,6,2,0,496
51310657F0,G-06-01-L4,G,6,4,1,40
51310659F0,F-01-01-L1,F,1,1,0,0
51310660F0,I-05-02-L0,I,5,0,0,0
51310662F0,B-06-03-L6,B,6,6,1,58
51310663F0,B-12-02-L8,B,12,8,1,42
51310664F0,D-03-02-L7,D,3,7,1,17
51310666F0,B-12-03-L8,B,12,8,1,42
51310667F0,D-03-03-L7,D,3,7,1,17
51310669F0,J-15-01-L1,J,15,1,0,5
51310670F0,G-10-03-L6,G,10,6,1,5
51310671F0AG,D-07-01-L2,D,7,2,0,4
51310671F0SN,H-06-01-L4,H,6,4,1,161
51310673F0,F-01-03-L6,F,1,6,1,509
51310678F0,I-04-01-L7,I,4,7,1,451
51310682F0,C-09-03-L8,C,9,8,1,21
51310685F0,E-01-01-L5,E,1,5,1,287
51310686F0,E-01-02-L5,E,1,5,1,287
51310692F0,H-05-02-L2,H,5,2,0,0
51310693F0,E-01-02-L6,E,1,6,1,0
51310694F0,J-06-03-L2,J,6,2,0,496
51310697F0,H-05-01-L4,H,5,4,1,255
51310698F0,C-03-02-L1,C,3,1,0,34
51310700F0,B-03-01-L0,B,3,0,0,69
51310704F0R07,B-09-01-L4,B,9,4,1,51
51310710F0,G-05-01-L7,G,5,7,1,109
51310713F0,C-03-03-L3,C,3,3,1,32
51310718F0,J-06-01-L1,J,6,1,0,501
51310724F0,B-05-01-L6,B,5,6,1,61
51310725F0,B-05-01-L3,B,5,3,1,62
51310791F0,F-01-03-L5,F,1,5,1,521
51310807F0,B-03-02-L2,B,3,2,0,68
51310808F0,E-09-02-L5,E,9,5,1,3
51310809T0SN,B-06-03-L0,B,6,0,0,59
51310811F0,B-07-01-L8,B,7,8,1,54
51310812F0,B-01-03-L2,B,1,2,0,73
51310813F0,B-01-03-L5,B,1,5,1,72
51310841F0,B-05-02-L0,B,5,0,0,63
51310854F0,F-01-01-L0,F,1,0,0,594
51310855F0,E-01-03-L5,E,1,5,1,287
51310856F0,B-02-01-L1,B,2,1,0,71
51310857F0,C-04-01-L4,C,4,4,1,30
51310857F0SN,B-06-02-L4,B,6,4,1,59
51310860FA,B-10-02-L7,B,10,7,1,46
51310860FD,G-09-02-L0,G,9,0,0,7
51310860FESN,C-11-02-L5,C,11,5,1,19
51310861FA,E-05-01-L7,E,5,7,1,16
51310861FD,E-12-03-L6,E,12,6,1,1
51310861FESN,F-07-02-L0,F,7,0,0,13
51310862FA,D-03-02-L8,D,3,8,1,17
51310862FD,E-12-01-L7,E,12,7,1,1
51310862FESN,H-09-03-L7,H,9,7,1,15
51310863FA,F-06-01-L0,F,6,0,0,17
51310863FD,E-12-02-L7,E,12,7,1,1
51310863FESN,D-04-01-L0,D,4,0,0,15
51310864FD,J-14-01-L3,J,14,3,1,5
51310865FA,G-10-02-L1,G,10,1,0,5
51310866FA,F-10-01-L4,F,10,4,1,3
51310866FFAG,A-09-03-L7,A,9,7,1,1
51310867FA,F-10-02-L4,F,10,4,1,3
51310867FFAG,A-09-01-L8,A,9,8,1,1
51310868FA,F-10-03-L3,F,10,3,1,3
51310868FFAG,A-09-02-L8,A,9,8,1,1
51310869FA,U-02-01-L0,U,2,0,0,2
51310879F0R07,F-08-03-L3,F,8,3,1,0
51310881F0,G-01-03-L7,G,1,7,1,0
51310882F0,G-05-02-L4,G,5,4,1,0
51310884F0,J-06-01-L3,J,6,3,1,489
51310894F0,G-02-01-L1,G,2,1,0,451
51310895F0,B-07-01-L2,B,7,2,0,57
51310896F0,I-05-02-L1,I,5,1,0,307
51310896F0AG,J-15-02-L1,J,15,1,0,5
51310896F0SN,G-04-02-L7,G,4,7,1,184
51310897F0,G-04-02-L6,G,4,6,1,185
51310898F0,I-09-01-L4,I,9,4,1,14
51310899F0,G-04-02-L1,G,4,1,0,187
51310900F0,C-10-01-L4,C,10,4,1,20
51310902F0,G-04-03-L6,G,4,6,1,185
51310903F0,C-11-02-L3,C,11,3,1,20
51310904F0,J-07-03-L1,J,7,1,0,344
51310905F0,G-06-02-L6,G,6,6,1,39
51310909F0,B-08-02-L2,B,8,2,0,53
51310913F0,G-02-03-L1,G,2,1,0,451
51310957F0,H-05-03-L2,H,5,2,0,266
51310957F0AG,J-15-01-L2,J,15,2,0,5
51310957F0SN,E-02-03-L7,E,2,7,1,168
51310964F0,C-02-01-L8,C,2,8,1,34
51310967F0,H-04-02-L7,H,4,7,1,398
51310973F0,J-08-01-L7,J,8,7,1,193
51310974F0,C-06-02-L0,C,6,0,0,27
51310975F0,G-02-03-L3,G,2,3,1,446
51310976F0,B-07-02-L2,B,7,2,0,56
51310979T0SN,H-10-03-L3,H,10,3,1,9
51310998F0SN,B-11-03-L4,B,11,4,1,45
51311010M0,A-06-02-L1,A,6,1,0,2
56132756,G-02-01-L5,G,2,5,1,0
56132761,I-05-01-L5,I,5,5,1,0
56132774,H-05-01-L6,H,5,6,1,0
56135320,I-01-01-L2,I,1,2,0,0
56135323,H-03-02-L7,H,3,7,1,0
56135331,H-02-02-L6,H,2,6,1,0
56135334,H-04-02-L3,H,4,3,1,0
56150012,J-02-03-L7,J,2,7,1,0
56270,F-11-03-L4,F,11,4,1,2
56900533,E-06-03-L3,E,6,3,1,0
56900701,G-01-01-L1,G,1,1,0,0
56900702,H-03-03-L1,H,3,1,0,0
56900860,I-05-02-L5,I,5,5,1,0
56900920,I-05-01-L6,I,5,6,1,0
56900923,J-08-01-L2,J,8,2,0,0
56901001,J-01-02-L7,J,1,7,1,0
56901004,G-02-01-L8,G,2,8,1,0
56901014,J-03-02-L0,J,3,0,0,0
56901053,F-01-01-L2,F,1,2,0,0
56920160,J-07-01-L3,J,7,3,1,0
56920300,H-01-02-L0,H,1,0,0,0
56920984,I-02-02-L7,I,2,7,1,0
56940010,D-09-01-L0,D,9,0,0,0
56940011,A-05-02-L2,A,5,2,0,0
56940013,A-05-03-L2,A,5,2,0,0
56950081,H-05-03-L6,H,5,6,1,0
56950264,G-01-03-L6,G,1,6,1,0
59704,H-10-01-L4,H,10,4,1,9
59705,A-04-01-L8,A,4,8,1,5
59836,A-09-03-L8,A,9,8,1,1
59927,A-05-01-L3,A,5,3,1,3
627125,J-04-01-L7,J,4,7,1,0
627150,G-08-02-L1,G,8,1,0,12
627250,F-01-02-L6,F,1,6,1,0
706500TA,F-01-02-L3,F,1,3,1,0
706501TA,F-01-02-L2,F,1,2,0,0
706902A,C-03-02-L0,C,3,0,0,0
707052,G-01-02-L2,G,1,2,0,0
707115A,E-11-03-L7,E,11,7,1,1
707864,I-06-02-L2,I,6,2,0,0
7236021,U-04-02-L5,U,4,5,1,2
7236259,H-09-03-L2,H,9,2,0,15
730307,I-03-03-L5,I,3,5,1,0
730454,J-02-03-L1,J,2,1,0,0
730666-08,I-02-02-L4,I,2,4,1,0
731754,J-15-02-L2,J,15,2,0,0
731885,J-02-03-L2,J,2,2,0,0
731886,G-02-02-L5,G,2,5,1,0
732236,G-01-03-L4,G,1,4,1,0
732480,F-03-02-L2,F,3,2,0,0
732531,F-03-03-L6,F,3,6,1,0
732538C,D-02-01-L7,D,2,7,1,0
732538ECD,B-01-03-L6,B,1,6,1,0
732733B,B-06-02-L7,B,6,7,1,0
732740,J-01-02-L4,J,1,4,1,0
732744X,C-01-03-L6,C,1,6,1,0
732775,F-05-01-L5,F,5,5,1,0
732847,H-07-02-L1,H,7,1,0,0
733065,H-02-03-L0,H,2,0,0,0
754771,H-07-01-L5,H,7,5,1,0
755435,J-02-02-L3,J,2,3,1,0
755484,G-04-02-L4,G,4,4,1,0
755542,J-05-02-L3,J,5,3,1,0
755815,E-02-02-L4,E,2,4,1,0
755847,I-01-02-L1,I,1,1,0,0
755847-08,I-01-01-L1,I,1,1,0,0
759090,H-07-03-L1,H,7,1,0,0
759713,D-01-01-L1,D,1,1,0,0
759964E,D-07-02-L2,D,7,2,0,0
7S3491104220,U-07-01-L0,U,7,0,0,0
8066698,C-10-01-L1,C,10,1,0,20
8132882,C-10-01-L7,C,10,7,1,0
839744AG,E-08-01-L5,E,8,5,1,4
854392AG,G-08-01-L5,G,8,5,1,0
855869AG,J-15-01-L3,J,15,3,1,5
855869SN,G-04-02-L3,G,4,3,1,185
85930602T0,F-02-03-L3,F,2,3,1,0
85930702T0,F-02-01-L8,F,2,8,1,0
85930802T0,F-02-01-L3,F,2,3,1,0
85930902T0,H-10-02-L6,H,10,6,1,0
85931002T0,H-10-03-L6,H,10,6,1,0
85931102T0,E-06-01-L4,E,6,4,1,0
859385T0,U-02-02-L0,U,2,0,0,2
859399,B-08-02-L4,B,8,4,1,53
859402,G-02-01-L0,G,2,0,0,451
859403,G-02-02-L0,G,2,0,0,451
859422,E-01-03-L6,E,1,6,1,285
859422AG,D-07-03-L2,D,7,2,0,4
859422SN,H-06-03-L3,H,6,3,1,162
859423,I-05-01-L2,I,5,2,0,306
859423SN,G-04-01-L5,G,4,5,1,185
859424SN,I-07-01-L6,I,7,6,1,95
859427,G-06-03-L0,G,6,0,0,41
859427SN,D-04-03-L2,D,4,2,0,14
859430,J-06-03-L1,J,6,1,0,497
859441,H-05-01-L5,H,5,5,1,253
859442,C-03-03-L1,C,3,1,0,34
859450,G-02-03-L2,G,2,2,0,448
859456,G-02-01-L6,G,2,6,1,427
859464,H-09-01-L3,H,9,3,1,15
859489,H-05-02-L5,H,5,5,1,253
859500,F-07-03-L0,F,7,0,0,13
859534,B-07-03-L1,B,7,1,0,57
859542,C-04-01-L1,C,4,1,0,30
859606T0,C-07-03-L8,C,7,8,1,24
859606T0SN,C-06-02-L2,C,6,2,0,26
859621,H-09-02-L3,H,9,3,1,15
859694,G-04-03-L3,G,4,3,1,185
859764,G-05-03-L8,G,5,8,1,107
87000,E-03-03-L4,E,3,4,1,101
87004R06,I-07-02-L6,I,7,6,1,95
87007,B-03-02-L0,B,3,0,0,69
87015,I-07-01-L3,I,7,3,1,97
87028,C-10-02-L7,C,10,7,1,0
87031,C-05-02-L5,C,5,5,1,28
87035,C-07-03-L6,C,7,6,1,25
87037,G-11-03-L8,G,11,8,1,4
87063,B-02-02-L4,B,2,4,1,70
87074R14,U-03-02-L2,U,3,2,0,2
87199,U-02-01-L5,U,2,5,1,2
87301,A-08-02-L8,A,8,8,1,1
87329,D-08-01-L2,D,8,2,0,3
87340,C-09-03-L0,C,9,0,0,23
87352,F-07-03-L8,F,7,8,1,13
87381,A-05-02-L3,A,5,3,1,0
875646,I-01-01-L5,I,1,5,1,0
877067,I-01-02-L5,I,1,5,1,0
87722,J-08-02-L7,J,8,7,1,193
87723,B-02-03-L4,B,2,4,1,70
87727,D-09-02-L0,D,9,0,0,0
877495,G-06-02-L1,G,6,1,0,0
877633,J-01-03-L1,J,1,1,0,0
877791,I-01-03-L5,I,1,5,1,0
87790,J-08-02-L6,J,8,6,1,196
877942F,J-08-01-L6,J,8,6,1,196
878297,F-02-01-L1,F,2,1,0,0
878386,H-03-03-L0,H,3,0,0,0
879090,J-05-03-L7,J,5,7,1,0
879091,J-03-03-L6,J,3,6,1,0
87995,C-04-01-L5,C,4,5,1,30
883677,H-05-03-L7,H,5,7,1,0
885228,G-05-02-L2,G,5,2,0,0
885249,J-06-02-L4,J,6,4,1,0
88600,F-03-01-L6,F,3,6,1,0
88601,C-08-02-L0,C,8,0,0,0
88616,D-03-01-L0,D,3,0,0,17
886598,J-01-01-L2,J,1,2,0,0
886606,J-01-02-L3,J,1,3,1,0
886637,J-02-01-L2,J,2,2,0,0
886657,G-01-02-L6,G,1,6,1,0
886661,E-06-03-L0,E,6,0,0,10
886661CD,J-04-01-L2,J,4,2,0,0
886662,F-11-03-L0,F,11,0,0,2
886662CD,J-04-01-L5,J,4,5,1,0
88670,F-07-02-L2,F,7,2,0,0
88690,D-08-01-L8,D,8,8,1,2
886917,J-03-01-L0,J,3,0,0,0
887160,H-01-01-L1,H,1,1,0,0
88725,B-12-02-L1,B,12,1,0,43
887951,C-05-02-L1,C,5,1,0,0
887954,J-09-01-L3,J,9,3,1,0
887956,H-02-01-L7,H,2,7,1,0
887959,G-01-01-L8,G,1,8,1,0
88796,C-06-01-L8,C,6,8,1,26
887962,J-04-02-L1,J,4,1,0,0
887985,J-09-02-L3,J,9,3,1,0
888036A,F-03-01-L7,F,3,7,1,0
888039,J-01-02-L2,J,1,2,0,0
888040,J-01-03-L2,J,1,2,0,0
888205,H-01-03-L0,H,1,0,0,0
888208,I-01-01-L0,I,1,0,0,0
